171 171 85750 0.0694101790123457 171 171 171
172 172 86250 0.0537376273291925 172 172 172
173 173 86750 0.0659233387978142 173 173 173
174 174 87250 0.0674976439790576 174 174 174
175 175 87750 0.058195018404908 175 175 175
176 176 88250 0.0620551955307263 176 176 176
177 177 88750 0.0567932831325301 177 177 177
178 178 89250 0.064291622754491 178 178 178
179 179 89750 0.0623290625 179 179 179
180 180 90250 0.0547389022556391 180 180 180
181 181 90750 0.0667508670520231 181 181 181
182 182 91250 0.0592426407185629 182 182 182
183 183 91750 0.0646888602150538 183 183 183
184 184 92250 0.0538316057142857 184 184 184
185 185 92750 0.0554307134146341 185 185 185
186 186 93250 0.0676574971751412 186 186 186
187 187 93750 0.0553549659090909 187 187 187
188 188 94250 0.0539256139240506 188 188 188
189 189 94750 0.0546288648648649 189 189 189
190 190 95250 0.063633061452514 190 190 190
191 191 95750 0.0565931585365854 191 191 191
192 192 96250 0.0647052606060606 192 192 192
193 193 96750 0.0631154262295082 193 193 193
194 194 97250 0.0645800760869565 194 194 194
195 195 97750 0.0632940549450549 195 195 195
196 196 98250 0.051815 196 196 196
197 197 98750 0.0635260967741935 197 197 197
198 198 99250 0.0564256321243523 198 198 198
199 199 99750 0.0563192549019608 199 199 199
